HCCI_HL_CATEGORY,HCCI_ML_CATEGORY,HCCI_SUBCATEGORY,AGE_GROUP,GENDER,METRIC,YEAR,VALUE
Prescription_Drugs,brand_prescriptions,Skin,All,All,Utilization_per_1000_persons,2015,1136.6733
Prescription_Drugs,brand_prescriptions,Skin,All,All,Utilization_per_1000_persons,2016,962.7932
Prescription_Drugs,brand_prescriptions,Skin,All,Female,OOP_spending_per_person,2012,4.4524
Prescription_Drugs,brand_prescriptions,Skin,All,Female,OOP_spending_per_person,2013,4.0911
Prescription_Drugs,brand_prescriptions,Skin,All,Female,OOP_spending_per_person,2014,3.7503
Prescription_Drugs,brand_prescriptions,Skin,All,Female,OOP_spending_per_person,2015,4.3641
Prescription_Drugs,brand_prescriptions,Skin,All,Female,OOP_spending_per_person,2016,4.2343
Prescription_Drugs,brand_prescriptions,Skin,All,Female,Payer_spending_per_person,2012,19.0769
Prescription_Drugs,brand_prescriptions,Skin,All,Female,Payer_spending_per_person,2013,20.8467
Prescription_Drugs,brand_prescriptions,Skin,All,Female,Payer_spending_per_person,2014,21.2742
Prescription_Drugs,brand_prescriptions,Skin,All,Female,Payer_spending_per_person,2015,25.9247
Prescription_Drugs,brand_prescriptions,Skin,All,Female,Payer_spending_per_person,2016,29.4124
Prescription_Drugs,brand_prescriptions,Skin,All,Female,Price,2012,11.5325
Prescription_Drugs,brand_prescriptions,Skin,All,Female,Price,2013,14.134
Prescription_Drugs,brand_prescriptions,Skin,All,Female,Price,2014,17.1273
Prescription_Drugs,brand_prescriptions,Skin,All,Female,Price,2015,21.1796
Prescription_Drugs,brand_prescriptions,Skin,All,Female,Price,2016,27.6779
Prescription_Drugs,brand_prescriptions,Skin,All,Female,Spending_per_person,2012,23.5293
Prescription_Drugs,brand_prescriptions,Skin,All,Female,Spending_per_person,2013,24.9378
Prescription_Drugs,brand_prescriptions,Skin,All,Female,Spending_per_person,2014,25.0245
Prescription_Drugs,brand_prescriptions,Skin,All,Female,Spending_per_person,2015,30.2888
Prescription_Drugs,brand_prescriptions,Skin,All,Female,Spending_per_person,2016,33.6467
Prescription_Drugs,brand_prescriptions,Skin,All,Female,Utilization_per_1000_persons,2012,2040.2573
Prescription_Drugs,brand_prescriptions,Skin,All,Female,Utilization_per_1000_persons,2013,1764.3844
Prescription_Drugs,brand_prescriptions,Skin,All,Female,Utilization_per_1000_persons,2014,1461.0876
Prescription_Drugs,brand_prescriptions,Skin,All,Female,Utilization_per_1000_persons,2015,1430.0955
Prescription_Drugs,brand_prescriptions,Skin,All,Female,Utilization_per_1000_persons,2016,1215.6536
Prescription_Drugs,brand_prescriptions,Skin,All,Male,OOP_spending_per_person,2012,2.7688
Prescription_Drugs,brand_prescriptions,Skin,All,Male,OOP_spending_per_person,2013,2.3699
Prescription_Drugs,brand_prescriptions,Skin,All,Male,OOP_spending_per_person,2014,2.2176
Prescription_Drugs,brand_prescriptions,Skin,All,Male,OOP_spending_per_person,2015,2.6886
Prescription_Drugs,brand_prescriptions,Skin,All,Male,OOP_spending_per_person,2016,2.5508
Prescription_Drugs,brand_prescriptions,Skin,All,Male,Payer_spending_per_person,2012,14.8298
Prescription_Drugs,brand_prescriptions,Skin,All,Male,Payer_spending_per_person,2013,16.4713
Prescription_Drugs,brand_prescriptions,Skin,All,Male,Payer_spending_per_person,2014,18.582
Prescription_Drugs,brand_prescriptions,Skin,All,Male,Payer_spending_per_person,2015,23.2952
Prescription_Drugs,brand_prescriptions,Skin,All,Male,Payer_spending_per_person,2016,27.5041
Prescription_Drugs,brand_prescriptions,Skin,All,Male,Price,2012,14.1917
Prescription_Drugs,brand_prescriptions,Skin,All,Male,Price,2013,18.6553
Prescription_Drugs,brand_prescriptions,Skin,All,Male,Price,2014,24.6272
Prescription_Drugs,brand_prescriptions,Skin,All,Male,Price,2015,31.2984
Prescription_Drugs,brand_prescriptions,Skin,All,Male,Price,2016,43.061
Prescription_Drugs,brand_prescriptions,Skin,All,Male,Spending_per_person,2012,17.5986
Prescription_Drugs,brand_prescriptions,Skin,All,Male,Spending_per_person,2013,18.8412
Prescription_Drugs,brand_prescriptions,Skin,All,Male,Spending_per_person,2014,20.7997
Prescription_Drugs,brand_prescriptions,Skin,All,Male,Spending_per_person,2015,25.9838
Prescription_Drugs,brand_prescriptions,Skin,All,Male,Spending_per_person,2016,30.0548
Prescription_Drugs,brand_prescriptions,Skin,All,Male,Utilization_per_1000_persons,2012,1240.0656
Prescription_Drugs,brand_prescriptions,Skin,All,Male,Utilization_per_1000_persons,2013,1009.9659
Prescription_Drugs,brand_prescriptions,Skin,All,Male,Utilization_per_1000_persons,2014,844.5806
Prescription_Drugs,brand_prescriptions,Skin,All,Male,Utilization_per_1000_persons,2015,830.1952
Prescription_Drugs,brand_prescriptions,Skin,All,Male,Utilization_per_1000_persons,2016,697.9592
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,All,OOP_spending_per_person,2012,3.6714
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,All,OOP_spending_per_person,2013,3.4291
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,All,OOP_spending_per_person,2014,3.4585
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,All,OOP_spending_per_person,2015,3.8883
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,All,OOP_spending_per_person,2016,3.424
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,All,Payer_spending_per_person,2012,11.6439
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,All,Payer_spending_per_person,2013,12.4218
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,All,Payer_spending_per_person,2014,12.3766
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,All,Payer_spending_per_person,2015,13.9814
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,All,Payer_spending_per_person,2016,12.6689
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,All,Price,2012,9.3718
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,All,Price,2013,10.8937
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,All,Price,2014,11.9933
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,All,Price,2015,14.0758
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,All,Price,2016,15.891
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,All,Spending_per_person,2012,15.3153
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,All,Spending_per_person,2013,15.8509
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,All,Spending_per_person,2014,15.8351
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,All,Spending_per_person,2015,17.8697
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,All,Spending_per_person,2016,16.0929
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,All,Utilization_per_1000_persons,2012,1634.1909
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,All,Utilization_per_1000_persons,2013,1455.0471
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,All,Utilization_per_1000_persons,2014,1320.3256
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,All,Utilization_per_1000_persons,2015,1269.5375
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,All,Utilization_per_1000_persons,2016,1012.7029
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Female,OOP_spending_per_person,2012,4.1939
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Female,OOP_spending_per_person,2013,4.0189
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Female,OOP_spending_per_person,2014,4.0365
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Female,OOP_spending_per_person,2015,4.5461
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Female,OOP_spending_per_person,2016,4.1425
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Female,Payer_spending_per_person,2012,13.1009
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Female,Payer_spending_per_person,2013,14.2464
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Female,Payer_spending_per_person,2014,14.1102
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Female,Payer_spending_per_person,2015,15.9365
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Female,Payer_spending_per_person,2016,14.7072
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Female,Price,2012,9.3647
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Female,Price,2013,10.8963
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Female,Price,2014,11.9931
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Female,Price,2015,14.0575
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Female,Price,2016,15.9528
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Female,Spending_per_person,2012,17.2947
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Female,Spending_per_person,2013,18.2653
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Female,Spending_per_person,2014,18.1467
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Female,Spending_per_person,2015,20.4826
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Female,Spending_per_person,2016,18.8496
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Female,Utilization_per_1000_persons,2012,1846.809
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Female,Utilization_per_1000_persons,2013,1676.2943
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Female,Utilization_per_1000_persons,2014,1513.0989
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Female,Utilization_per_1000_persons,2015,1457.0578
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Female,Utilization_per_1000_persons,2016,1181.5838
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Male,OOP_spending_per_person,2012,3.1704
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Male,OOP_spending_per_person,2013,2.8631
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Male,OOP_spending_per_person,2014,2.9043
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Male,OOP_spending_per_person,2015,3.2571
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Male,OOP_spending_per_person,2016,2.7353
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Male,Payer_spending_per_person,2012,10.2467
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Male,Payer_spending_per_person,2013,10.671
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Male,Payer_spending_per_person,2014,10.7146
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Male,Payer_spending_per_person,2015,12.1051
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Male,Payer_spending_per_person,2016,10.7151
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Male,Price,2012,9.3807
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Male,Price,2013,10.8904
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Male,Price,2014,11.9936
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Male,Price,2015,14.0992
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Male,Price,2016,15.8087
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Male,Spending_per_person,2012,13.4171
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Male,Spending_per_person,2013,13.5341
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Male,Spending_per_person,2014,13.6189
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Male,Spending_per_person,2015,15.3622
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Male,Spending_per_person,2016,13.4505
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Male,Utilization_per_1000_persons,2012,1430.2973
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Male,Utilization_per_1000_persons,2013,1242.7538
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Male,Utilization_per_1000_persons,2014,1135.5151
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Male,Utilization_per_1000_persons,2015,1089.5772
Prescription_Drugs,brand_prescriptions,Skin,Ages_0to18,Male,Utilization_per_1000_persons,2016,850.8258
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,All,OOP_spending_per_person,2012,4.0069
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,All,OOP_spending_per_person,2013,3.691
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,All,OOP_spending_per_person,2014,3.4606
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,All,OOP_spending_per_person,2015,3.9046
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,All,OOP_spending_per_person,2016,3.5904
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,All,Payer_spending_per_person,2012,15.0063
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,All,Payer_spending_per_person,2013,16.3532
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,All,Payer_spending_per_person,2014,16.4984
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,All,Payer_spending_per_person,2015,19.3103
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,All,Payer_spending_per_person,2016,18.947
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,All,Price,2012,10.2795
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,All,Price,2013,12.1281
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,All,Price,2014,13.9144
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,All,Price,2015,16.4987
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,All,Price,2016,20.1623
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,All,Spending_per_person,2012,19.0132
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,All,Spending_per_person,2013,20.0442
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,All,Spending_per_person,2014,19.959
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,All,Spending_per_person,2015,23.2148
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,All,Spending_per_person,2016,22.5374
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,All,Utilization_per_1000_persons,2012,1849.6302
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,All,Utilization_per_1000_persons,2013,1652.7028
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,All,Utilization_per_1000_persons,2014,1434.4161
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,All,Utilization_per_1000_persons,2015,1407.0705
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,All,Utilization_per_1000_persons,2016,1117.8007
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Female,OOP_spending_per_person,2012,5.3912
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Female,OOP_spending_per_person,2013,5.0684
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Female,OOP_spending_per_person,2014,4.8258
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Female,OOP_spending_per_person,2015,5.5089
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Female,OOP_spending_per_person,2016,5.0381
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Female,Payer_spending_per_person,2012,19.1737
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Female,Payer_spending_per_person,2013,20.9122
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Female,Payer_spending_per_person,2014,21.2193
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Female,Payer_spending_per_person,2015,25.0655
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Female,Payer_spending_per_person,2016,25.0159
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Female,Price,2012,10.1007
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Female,Price,2013,11.6855
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Female,Price,2014,13.3953
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Female,Price,2015,15.7144
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Female,Price,2016,19.1528
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Female,Spending_per_person,2012,24.5649
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Female,Spending_per_person,2013,25.9806
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Female,Spending_per_person,2014,26.0451
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Female,Spending_per_person,2015,30.5744
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Female,Spending_per_person,2016,30.054
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Female,Utilization_per_1000_persons,2012,2432.0105
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Female,Utilization_per_1000_persons,2013,2223.3263
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Female,Utilization_per_1000_persons,2014,1944.3449
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Female,Utilization_per_1000_persons,2015,1945.6252
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Female,Utilization_per_1000_persons,2016,1569.1725
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Male,OOP_spending_per_person,2012,2.6229
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Male,OOP_spending_per_person,2013,2.336
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Male,OOP_spending_per_person,2014,2.118
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Male,OOP_spending_per_person,2015,2.3314
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Male,OOP_spending_per_person,2016,2.1611
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Male,Payer_spending_per_person,2012,10.84
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Male,Payer_spending_per_person,2013,11.8681
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Male,Payer_spending_per_person,2014,11.8559
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Male,Payer_spending_per_person,2015,13.6667
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Male,Payer_spending_per_person,2016,12.9558
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Male,Price,2012,10.6225
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Male,Price,2013,13.0153
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Male,Price,2014,14.9782
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Male,Price,2015,18.2011
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Male,Price,2016,22.4886
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Male,Spending_per_person,2012,13.4629
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Male,Spending_per_person,2013,14.2041
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Male,Spending_per_person,2014,13.9739
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Male,Spending_per_person,2015,15.9981
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Male,Spending_per_person,2016,15.1169
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Male,Utilization_per_1000_persons,2012,1267.3992
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Male,Utilization_per_1000_persons,2013,1091.3413
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Male,Utilization_per_1000_persons,2014,932.9476
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Male,Utilization_per_1000_persons,2015,878.9614
Prescription_Drugs,brand_prescriptions,Skin,Ages_19to25,Male,Utilization_per_1000_persons,2016,672.2007
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,All,OOP_spending_per_person,2012,3.381
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,All,OOP_spending_per_person,2013,3.0277
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,All,OOP_spending_per_person,2014,2.8122
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,All,OOP_spending_per_person,2015,3.2357
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,All,OOP_spending_per_person,2016,3.2142
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,All,Payer_spending_per_person,2012,16.7565
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,All,Payer_spending_per_person,2013,19.4506
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,All,Payer_spending_per_person,2014,21.2558
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,All,Payer_spending_per_person,2015,25.4203
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,All,Payer_spending_per_person,2016,29.6302
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,All,Price,2012,13.1708
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,All,Price,2013,17.2444
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,All,Price,2014,21.9601
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,All,Price,2015,27.2653
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,All,Price,2016,36.34
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,All,Spending_per_person,2012,20.1375
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,All,Spending_per_person,2013,22.4783
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,All,Spending_per_person,2014,24.068
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,All,Spending_per_person,2015,28.656
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,All,Spending_per_person,2016,32.8444
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,All,Utilization_per_1000_persons,2012,1528.9508
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,All,Utilization_per_1000_persons,2013,1303.5163
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,All,Utilization_per_1000_persons,2014,1095.9878
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,All,Utilization_per_1000_persons,2015,1051.0055
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,All,Utilization_per_1000_persons,2016,903.8065
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Female,OOP_spending_per_person,2012,4.4798
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Female,OOP_spending_per_person,2013,4.1583
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Female,OOP_spending_per_person,2014,3.8775
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Female,OOP_spending_per_person,2015,4.4013
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Female,OOP_spending_per_person,2016,4.3201
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Female,Payer_spending_per_person,2012,19.3417
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Female,Payer_spending_per_person,2013,22.2163
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Female,Payer_spending_per_person,2014,22.969
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Female,Payer_spending_per_person,2015,27.1802
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Female,Payer_spending_per_person,2016,30.3539
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Female,Price,2012,11.6224
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Female,Price,2013,14.619
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Female,Price,2014,17.5553
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Female,Price,2015,21.3621
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Female,Price,2016,27.7218
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Female,Spending_per_person,2012,23.8214
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Female,Spending_per_person,2013,26.3746
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Female,Spending_per_person,2014,26.8465
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Female,Spending_per_person,2015,31.5814
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Female,Spending_per_person,2016,34.6741
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Female,Utilization_per_1000_persons,2012,2049.6183
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Female,Utilization_per_1000_persons,2013,1804.1341
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Female,Utilization_per_1000_persons,2014,1529.2528
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Female,Utilization_per_1000_persons,2015,1478.3834
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Female,Utilization_per_1000_persons,2016,1250.788
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Male,OOP_spending_per_person,2012,2.2009
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Male,OOP_spending_per_person,2013,1.8212
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Male,OOP_spending_per_person,2014,1.6755
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Male,OOP_spending_per_person,2015,1.9949
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Male,OOP_spending_per_person,2016,2.0325
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Male,Payer_spending_per_person,2012,13.9799
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Male,Payer_spending_per_person,2013,16.4993
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Male,Payer_spending_per_person,2014,19.4276
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Male,Payer_spending_per_person,2015,23.547
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Male,Payer_spending_per_person,2016,28.8569
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Male,Price,2012,16.6855
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Male,Price,2013,23.8146
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Male,Price,2014,33.3035
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Male,Price,2015,42.8509
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Male,Price,2016,57.9461
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Male,Spending_per_person,2012,16.1808
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Male,Spending_per_person,2013,18.3205
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Male,Spending_per_person,2014,21.1032
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Male,Spending_per_person,2015,25.5419
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Male,Spending_per_person,2016,30.8894
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Male,Utilization_per_1000_persons,2012,969.7513
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Male,Utilization_per_1000_persons,2013,769.2961
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Male,Utilization_per_1000_persons,2014,633.6614
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Male,Utilization_per_1000_persons,2015,596.064
Prescription_Drugs,brand_prescriptions,Skin,Ages_26to44,Male,Utilization_per_1000_persons,2016,533.071
Prescription_Drugs,brand_prescriptions,Skin,Ages_45to54,All,OOP_spending_per_person,2012,3.4423
Prescription_Drugs,brand_prescriptions,Skin,Ages_45to54,All,OOP_spending_per_person,2013,2.9708
