,High-Level Category,Mid-Level Category,Subcategory,Age Group,Metric,Year,Value,Age Group Upper Limit
16520,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,Utilization_per_1000_persons,2012,2560.6998,54
16521,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,Utilization_per_1000_persons,2013,5031.4467,54
16522,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,Utilization_per_1000_persons,2014,5418.8843,54
16523,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,Utilization_per_1000_persons,2015,5871.603,54
16524,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,Utilization_per_1000_persons,2016,6254.9492,54
16525,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,OOP_spending_per_person,2012,2.8321,54
16526,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,OOP_spending_per_person,2013,4.1547,54
16527,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,OOP_spending_per_person,2014,3.3986,54
16528,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,OOP_spending_per_person,2015,3.3699,54
16529,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,OOP_spending_per_person,2016,3.5335,54
16530,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,Payer_spending_per_person,2012,4.1202,54
16531,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,Payer_spending_per_person,2013,5.078,54
16532,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,Payer_spending_per_person,2014,4.6189,54
16533,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,Payer_spending_per_person,2015,3.9804,54
16534,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,Payer_spending_per_person,2016,4.1712,54
16535,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,Price,2012,2.1035,54
16536,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,Price,2013,1.4181,54
16537,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,Price,2014,1.1382,54
16538,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,Price,2015,0.9609,54
16539,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,Price,2016,0.9455,54
16540,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,Spending_per_person,2012,6.9523,54
16541,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,Spending_per_person,2013,9.2328,54
16542,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,Spending_per_person,2014,8.0175,54
16543,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,Spending_per_person,2015,7.3503,54
16544,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,Spending_per_person,2016,7.7047,54
16545,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,Utilization_per_1000_persons,2012,3305.073,54
16546,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,Utilization_per_1000_persons,2013,6510.819,54
16547,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,Utilization_per_1000_persons,2014,7044.2623,54
16548,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,Utilization_per_1000_persons,2015,7649.2873,54
16549,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,Utilization_per_1000_persons,2016,8148.4467,54
16550,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,OOP_spending_per_person,2012,1.5736,54
16551,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,OOP_spending_per_person,2013,2.2793,54
16552,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,OOP_spending_per_person,2014,1.8763,54
16553,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,OOP_spending_per_person,2015,1.8721,54
16554,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,OOP_spending_per_person,2016,1.9431,54
16555,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,Payer_spending_per_person,2012,2.3452,54
16556,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,Payer_spending_per_person,2013,2.8852,54
16557,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,Payer_spending_per_person,2014,2.6827,54
16558,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,Payer_spending_per_person,2015,2.2848,54
16559,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,Payer_spending_per_person,2016,2.517,54
16560,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,Price,2012,2.2358,54
16561,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,Price,2013,1.5290000000000001,54
16562,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,Price,2014,1.2655,54
16563,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,Price,2015,1.0693,54
16564,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,Price,2016,1.0783,54
16565,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,Spending_per_person,2012,3.9187,54
16566,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,Spending_per_person,2013,5.1645,54
16567,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,Spending_per_person,2014,4.559,54
16568,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,Spending_per_person,2015,4.1568,54
16569,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,Spending_per_person,2016,4.4601,54
16570,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,Utilization_per_1000_persons,2012,1752.7013,54
16571,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,Utilization_per_1000_persons,2013,3377.7139,54
16572,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,Utilization_per_1000_persons,2014,3602.4463,54
16573,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,Utilization_per_1000_persons,2015,3887.446,54
16574,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_45to54,Utilization_per_1000_persons,2016,4136.3301,54
16575,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,OOP_spending_per_person,2012,2.6461,64
16576,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,OOP_spending_per_person,2013,3.9869,64
16577,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,OOP_spending_per_person,2014,3.1643,64
16578,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,OOP_spending_per_person,2015,3.1577,64
16579,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,OOP_spending_per_person,2016,3.2572,64
16580,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Payer_spending_per_person,2012,4.565,64
16581,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Payer_spending_per_person,2013,5.7181,64
16582,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Payer_spending_per_person,2014,5.2899,64
16583,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Payer_spending_per_person,2015,4.5503,64
16584,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Payer_spending_per_person,2016,4.7445,64
16585,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Price,2012,2.1484,64
16586,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Price,2013,1.4815,64
16587,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Price,2014,1.1997,64
16588,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Price,2015,1.0171,64
16589,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Price,2016,1.0011,64
16590,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Spending_per_person,2012,7.2111,64
16591,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Spending_per_person,2013,9.705,64
16592,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Spending_per_person,2014,8.4542,64
16593,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Spending_per_person,2015,7.707999999999999,64
16594,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Spending_per_person,2016,8.0017,64
16595,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Utilization_per_1000_persons,2012,3356.4287,64
16596,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Utilization_per_1000_persons,2013,6550.608,64
16597,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Utilization_per_1000_persons,2014,7047.1691,64
16598,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Utilization_per_1000_persons,2015,7578.642,64
16599,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Utilization_per_1000_persons,2016,7992.8948,64
16600,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,OOP_spending_per_person,2012,3.2987,64
16601,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,OOP_spending_per_person,2013,5.0131,64
16602,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,OOP_spending_per_person,2014,3.9533,64
16603,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,OOP_spending_per_person,2015,3.9206,64
16604,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,OOP_spending_per_person,2016,4.0551,64
16605,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Payer_spending_per_person,2012,5.7057,64
16606,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Payer_spending_per_person,2013,7.1161,64
16607,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Payer_spending_per_person,2014,6.5465,64
16608,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Payer_spending_per_person,2015,5.4124,64
16609,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Payer_spending_per_person,2016,5.6629,64
16610,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Price,2012,2.0995,64
16611,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Price,2013,1.4393,64
16612,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Price,2014,1.1602,64
16613,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Price,2015,0.9647,64
16614,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Price,2016,0.9527,64
16615,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Spending_per_person,2012,9.0045,64
16616,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Spending_per_person,2013,12.1292,64
16617,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Spending_per_person,2014,10.4998,64
16618,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Spending_per_person,2015,9.333,64
16619,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Spending_per_person,2016,9.7179,64
16620,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Utilization_per_1000_persons,2012,4288.8725,64
16621,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Utilization_per_1000_persons,2013,8427.029,64
16622,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Utilization_per_1000_persons,2014,9050.0132,64
16623,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Utilization_per_1000_persons,2015,9674.3252,64
16624,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Utilization_per_1000_persons,2016,10200.1473,64
16625,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,OOP_spending_per_person,2012,1.9408,64
16626,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,OOP_spending_per_person,2013,2.8422,64
16627,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,OOP_spending_per_person,2014,2.2857,64
16628,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,OOP_spending_per_person,2015,2.3080000000000003,64
16629,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,OOP_spending_per_person,2016,2.3638,64
16630,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Payer_spending_per_person,2012,3.3321,64
16631,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Payer_spending_per_person,2013,4.1587,64
16632,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Payer_spending_per_person,2014,3.8906,64
16633,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Payer_spending_per_person,2015,3.59,64
16634,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Payer_spending_per_person,2016,3.716,64
16635,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Price,2012,2.245,64
16636,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Price,2013,1.5706,64
16637,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Price,2014,1.2822,64
16638,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Price,2015,1.1246,64
16639,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Price,2016,1.1012,64
16640,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Spending_per_person,2012,5.273,64
16641,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Spending_per_person,2013,7.001,64
16642,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Spending_per_person,2014,6.1764,64
16643,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Spending_per_person,2015,5.898,64
16644,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Spending_per_person,2016,6.0798,64
16645,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Utilization_per_1000_persons,2012,2348.7591,64
16646,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Utilization_per_1000_persons,2013,4457.5944,64
16647,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Utilization_per_1000_persons,2014,4816.9202,64
16648,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Utilization_per_1000_persons,2015,5244.3929,64
16649,Prescription_Drugs,generic_prescriptions,Respiratory,Ages_55to64,Utilization_per_1000_persons,2016,5521.0468,64
16725,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,OOP_spending_per_person,2012,3.7752,18
16726,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,OOP_spending_per_person,2013,4.322,18
16727,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,OOP_spending_per_person,2014,4.6431,18
16728,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,OOP_spending_per_person,2015,5.1746,18
16729,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,OOP_spending_per_person,2016,5.4053,18
16730,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Payer_spending_per_person,2012,11.2601,18
16731,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Payer_spending_per_person,2013,14.2521,18
16732,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Payer_spending_per_person,2014,17.3102,18
16733,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Payer_spending_per_person,2015,17.7384,18
16734,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Payer_spending_per_person,2016,17.9229,18
16735,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Price,2012,3.4232,18
16736,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Price,2013,4.0258,18
16737,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Price,2014,4.6842,18
16738,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Price,2015,4.8521,18
16739,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Price,2016,4.9337,18
16740,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Spending_per_person,2012,15.0354,18
16741,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Spending_per_person,2013,18.5741,18
16742,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Spending_per_person,2014,21.9533,18
16743,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Spending_per_person,2015,22.9131,18
16744,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Spending_per_person,2016,23.3281,18
16745,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Utilization_per_1000_persons,2012,4392.1632,18
16746,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Utilization_per_1000_persons,2013,4613.7222,18
16747,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Utilization_per_1000_persons,2014,4686.6787,18
16748,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Utilization_per_1000_persons,2015,4722.3466,18
16749,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Utilization_per_1000_persons,2016,4728.3295,18
16750,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,OOP_spending_per_person,2012,3.8204,18
16751,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,OOP_spending_per_person,2013,4.3634,18
16752,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,OOP_spending_per_person,2014,4.6877,18
16753,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,OOP_spending_per_person,2015,5.255,18
16754,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,OOP_spending_per_person,2016,5.5944,18
16755,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Payer_spending_per_person,2012,10.3661,18
16756,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Payer_spending_per_person,2013,13.5462,18
16757,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Payer_spending_per_person,2014,16.7238,18
16758,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Payer_spending_per_person,2015,17.4785,18
16759,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Payer_spending_per_person,2016,17.8563,18
16760,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Price,2012,3.1115,18
16761,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Price,2013,3.7278,18
16762,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Price,2014,4.3826,18
16763,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Price,2015,4.6125,18
16764,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Price,2016,4.6993,18
16765,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Spending_per_person,2012,14.1865,18
16766,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Spending_per_person,2013,17.9095,18
16767,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Spending_per_person,2014,21.4115,18
16768,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Spending_per_person,2015,22.7335,18
16769,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Spending_per_person,2016,23.4507,18
16770,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Utilization_per_1000_persons,2012,4559.3025,18
16771,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Utilization_per_1000_persons,2013,4804.2852,18
16772,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Utilization_per_1000_persons,2014,4885.6228,18
16773,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Utilization_per_1000_persons,2015,4928.7125,18
16774,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Utilization_per_1000_persons,2016,4990.2315,18
16775,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,OOP_spending_per_person,2012,3.7319,18
16776,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,OOP_spending_per_person,2013,4.2824,18
16777,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,OOP_spending_per_person,2014,4.6002,18
16778,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,OOP_spending_per_person,2015,5.0976,18
16779,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,OOP_spending_per_person,2016,5.224,18
16780,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Payer_spending_per_person,2012,12.1175,18
16781,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Payer_spending_per_person,2013,14.9294,18
16782,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Payer_spending_per_person,2014,17.8724,18
16783,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Payer_spending_per_person,2015,17.9879,18
16784,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Payer_spending_per_person,2016,17.9867,18
16785,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Price,2012,3.7452,18
16786,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Price,2013,4.3359,18
16787,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Price,2014,4.9984,18
16788,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Price,2015,5.1025,18
16789,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Price,2016,5.1841,18
16790,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Spending_per_person,2012,15.8494,18
16791,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Spending_per_person,2013,19.2118,18
16792,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Spending_per_person,2014,22.4727,18
16793,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Spending_per_person,2015,23.0855,18
16794,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Spending_per_person,2016,23.2107,18
16795,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Utilization_per_1000_persons,2012,4231.8821,18
16796,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Utilization_per_1000_persons,2013,4430.8713,18
16797,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Utilization_per_1000_persons,2014,4495.9523,18
16798,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Utilization_per_1000_persons,2015,4524.3004,18
16799,Prescription_Drugs,generic_prescriptions,Skin,Ages_0to18,Utilization_per_1000_persons,2016,4477.2889,18
16800,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,OOP_spending_per_person,2012,3.5551,25
16801,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,OOP_spending_per_person,2013,3.9858,25
16802,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,OOP_spending_per_person,2014,4.2532,25
16803,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,OOP_spending_per_person,2015,4.8483,25
16804,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,OOP_spending_per_person,2016,5.2764,25
16805,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,Payer_spending_per_person,2012,11.6065,25
16806,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,Payer_spending_per_person,2013,15.0248,25
16807,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,Payer_spending_per_person,2014,18.4027,25
16808,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,Payer_spending_per_person,2015,20.4,25
16809,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,Payer_spending_per_person,2016,20.7394,25
16810,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,Price,2012,3.6446,25
16811,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,Price,2013,4.324,25
16812,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,Price,2014,5.0904,25
16813,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,Price,2015,5.6084,25
16814,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,Price,2016,5.9275,25
16815,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,Spending_per_person,2012,15.1616,25
16816,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,Spending_per_person,2013,19.0106,25
16817,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,Spending_per_person,2014,22.6559,25
16818,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,Spending_per_person,2015,25.2483,25
16819,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,Spending_per_person,2016,26.0158,25
16820,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,Utilization_per_1000_persons,2012,4159.9974,25
16821,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,Utilization_per_1000_persons,2013,4396.5113,25
16822,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,Utilization_per_1000_persons,2014,4450.6812,25
16823,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,Utilization_per_1000_persons,2015,4501.8557,25
16824,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,Utilization_per_1000_persons,2016,4389.0232,25
16825,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,OOP_spending_per_person,2012,4.5035,25
16826,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,OOP_spending_per_person,2013,5.1252,25
16827,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,OOP_spending_per_person,2014,5.4704,25
16828,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,OOP_spending_per_person,2015,6.3079,25
16829,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,OOP_spending_per_person,2016,6.9485,25
16830,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,Payer_spending_per_person,2012,13.8658,25
16831,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,Payer_spending_per_person,2013,18.2826,25
16832,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,Payer_spending_per_person,2014,22.794,25
16833,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,Payer_spending_per_person,2015,25.4233,25
16834,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,Payer_spending_per_person,2016,26.4588,25
16835,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,Price,2012,3.4918,25
16836,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,Price,2013,4.2134,25
16837,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,Price,2014,5.0024,25
16838,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,Price,2015,5.539,25
16839,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,Price,2016,5.9106,25
16840,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,Spending_per_person,2012,18.3692,25
16841,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,Spending_per_person,2013,23.4077,25
16842,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,Spending_per_person,2014,28.2644,25
16843,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,Spending_per_person,2015,31.7312,25
16844,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,Spending_per_person,2016,33.4073,25
16845,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,Utilization_per_1000_persons,2012,5260.6222,25
16846,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,Utilization_per_1000_persons,2013,5555.4857,25
16847,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,Utilization_per_1000_persons,2014,5650.1998,25
16848,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,Utilization_per_1000_persons,2015,5728.6728,25
16849,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,Utilization_per_1000_persons,2016,5652.1024,25
16850,Prescription_Drugs,generic_prescriptions,Skin,Ages_19to25,OOP_spending_per_person,2012,2.6069999999999998,25
